pizza_id,order_id,customer_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name,ingredient_names,ingredient_ids
1194,384,117583ee-3cd8-4690-89c9-d804aedc86a8,pep_msh_pep_s,3,01/28/2025,22:12:47,11.0,33.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Pepperoni|Mushrooms|Green Peppers,46|39|33
1195,384,117583ee-3cd8-4690-89c9-d804aedc86a8,green_garden_l,1,01/28/2025,22:12:47,20.25,20.25,L,Veggie,The Green Garden Pizza,Spinach|Mushrooms|Tomatoes|Green Olives|Feta Cheese,60|39|64|32|24
1196,385,284f711a-5e5a-4929-bb5d-5ddba9a4a773,the_greek_m,1,01/28/2025,23:09:49,16.0,16.0,M,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
1197,385,284f711a-5e5a-4929-bb5d-5ddba9a4a773,bbq_ckn_l,2,01/28/2025,23:09:49,20.75,41.5,L,Chicken,The Barbecue Chicken Pizza,Barbecued Chicken|Red Peppers|Green Peppers|Tomatoes|Red Onions|Barbecue Sauce,10|54|33|64|53|9
1198,385,284f711a-5e5a-4929-bb5d-5ddba9a4a773,veggie_veg_m,1,01/28/2025,23:09:49,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza,Mushrooms|Tomatoes|Red Peppers|Green Peppers|Red Onions|Zucchini|Spinach|Garlic,39|64|54|33|53|65|60|27
1199,385,284f711a-5e5a-4929-bb5d-5ddba9a4a773,prsc_argla_s,1,01/28/2025,23:09:49,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza,Prosciutto di San Daniele|Arugula|Mozzarella Cheese,51|6|38
1200,386,14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,ital_supr_l,3,01/28/2025,14:49:40,20.75,62.25,L,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
1201,386,14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,thai_ckn_l,3,01/28/2025,14:49:40,20.75,62.25,L,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
1202,386,14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,soppressata_l,2,01/28/2025,14:49:40,20.75,41.5,L,Supreme,The Soppressata Pizza,Soppressata Salami|Fontina Cheese|Mozzarella Cheese|Mushrooms|Garlic,59|25|38|39|27
1203,386,14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,mediterraneo_s,2,01/28/2025,14:49:40,12.0,24.0,S,Veggie,The Mediterranean Pizza,Spinach|Artichokes|Kalamata Olives|Sun-dried Tomatoes|Feta Cheese|Plum Tomatoes|Red Onions,60|5|36|61|24|49|53
1204,387,3f78077b-93c7-4c4e-8976-f16cb11cfcfc,spinach_fet_s,1,01/28/2025,06:39:17,12.0,12.0,S,Veggie,The Spinach and Feta Pizza,Spinach|Mushrooms|Red Onions|Feta Cheese|Garlic,60|39|53|24|27
1205,387,3f78077b-93c7-4c4e-8976-f16cb11cfcfc,classic_dlx_m,1,01/28/2025,06:39:17,16.0,16.0,M,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
1206,388,d7615aca-6de3-4a17-8fd0-212330ca9c28,four_cheese_l,3,01/29/2025,01:04:23,17.95,53.85,L,Veggie,The Four Cheese Pizza,Ricotta Cheese|Gorgonzola Piccante Cheese|Mozzarella Cheese|Parmigiano Reggiano Cheese|Garlic,55|30|38|43|27
1207,388,d7615aca-6de3-4a17-8fd0-212330ca9c28,soppressata_l,3,01/29/2025,01:04:23,20.75,62.25,L,Supreme,The Soppressata Pizza,Soppressata Salami|Fontina Cheese|Mozzarella Cheese|Mushrooms|Garlic,59|25|38|39|27
1208,388,d7615aca-6de3-4a17-8fd0-212330ca9c28,sicilian_l,2,01/29/2025,01:04:23,20.25,40.5,L,Supreme,The Sicilian Pizza,Coarse Sicilian Salami|Tomatoes|Green Olives|Luganega Sausage|Onions|Garlic,21|64|32|37|40|27
1209,389,132425e2-d22d-43aa-a372-e3d9bfd77f8c,veggie_veg_s,3,01/29/2025,16:35:28,12.0,36.0,S,Veggie,The Vegetables + Vegetables Pizza,Mushrooms|Tomatoes|Red Peppers|Green Peppers|Red Onions|Zucchini|Spinach|Garlic,39|64|54|33|53|65|60|27
1210,390,787f43ea-3f2a-4f90-967d-6479bad4f1a9,calabrese_m,2,01/29/2025,21:56:46,16.25,32.5,M,Supreme,The Calabrese Pizza,?duja Salami|Pancetta|Tomatoes|Red Onions|Friggitello Peppers|Garlic,1|42|64|53|26|27
1211,390,787f43ea-3f2a-4f90-967d-6479bad4f1a9,cali_ckn_l,3,01/29/2025,21:56:46,20.75,62.25,L,Chicken,The California Chicken Pizza,Chicken|Artichoke|Spinach|Garlic|Jalapeno Peppers|Fontina Cheese|Gouda Cheese,17|4|60|27|35|25|31
1212,390,787f43ea-3f2a-4f90-967d-6479bad4f1a9,spin_pesto_l,1,01/29/2025,21:56:46,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Spinach|Artichokes|Tomatoes|Sun-dried Tomatoes|Garlic|Pesto Sauce,60|5|64|61|27|47
1213,390,787f43ea-3f2a-4f90-967d-6479bad4f1a9,spicy_ital_l,1,01/29/2025,21:56:46,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
1214,391,f9d38b8f-a737-4154-8dab-0188fcdf4de5,sicilian_s,1,01/29/2025,19:53:06,12.25,12.25,S,Supreme,The Sicilian Pizza,Coarse Sicilian Salami|Tomatoes|Green Olives|Luganega Sausage|Onions|Garlic,21|64|32|37|40|27
1215,391,f9d38b8f-a737-4154-8dab-0188fcdf4de5,spinach_fet_m,1,01/29/2025,19:53:06,16.0,16.0,M,Veggie,The Spinach and Feta Pizza,Spinach|Mushrooms|Red Onions|Feta Cheese|Garlic,60|39|53|24|27
1216,391,f9d38b8f-a737-4154-8dab-0188fcdf4de5,prsc_argla_m,3,01/29/2025,19:53:06,16.5,49.5,M,Supreme,The Prosciutto and Arugula Pizza,Prosciutto di San Daniele|Arugula|Mozzarella Cheese,51|6|38
1217,391,f9d38b8f-a737-4154-8dab-0188fcdf4de5,green_garden_m,3,01/29/2025,19:53:06,16.0,48.0,M,Veggie,The Green Garden Pizza,Spinach|Mushrooms|Tomatoes|Green Olives|Feta Cheese,60|39|64|32|24
1218,391,f9d38b8f-a737-4154-8dab-0188fcdf4de5,spin_pesto_s,1,01/29/2025,19:53:06,12.5,12.5,S,Veggie,The Spinach Pesto Pizza,Spinach|Artichokes|Tomatoes|Sun-dried Tomatoes|Garlic|Pesto Sauce,60|5|64|61|27|47
1219,392,1a1fa253-a2de-457a-9397-7c6c80d5d589,thai_ckn_l,2,01/29/2025,21:11:47,20.75,41.5,L,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
1220,392,1a1fa253-a2de-457a-9397-7c6c80d5d589,ital_veggie_s,1,01/29/2025,21:11:47,12.75,12.75,S,Veggie,The Italian Vegetables Pizza,Eggplant|Artichokes|Tomatoes|Zucchini|Red Peppers|Garlic|Pesto Sauce,23|5|64|65|54|27|47
1221,393,3d0d96e7-a6da-4e11-a509-76b813d466f5,classic_dlx_l,2,01/29/2025,12:34:40,20.5,41.0,L,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
1222,393,3d0d96e7-a6da-4e11-a509-76b813d466f5,ital_veggie_s,3,01/29/2025,12:34:40,12.75,38.25,S,Veggie,The Italian Vegetables Pizza,Eggplant|Artichokes|Tomatoes|Zucchini|Red Peppers|Garlic|Pesto Sauce,23|5|64|65|54|27|47
1223,393,3d0d96e7-a6da-4e11-a509-76b813d466f5,ckn_pesto_s,1,01/29/2025,12:34:40,12.75,12.75,S,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
1224,393,3d0d96e7-a6da-4e11-a509-76b813d466f5,spin_pesto_m,1,01/29/2025,12:34:40,16.5,16.5,M,Veggie,The Spinach Pesto Pizza,Spinach|Artichokes|Tomatoes|Sun-dried Tomatoes|Garlic|Pesto Sauce,60|5|64|61|27|47
1225,394,1bf35f99-4627-4c80-a5f8-0797538eaf54,mediterraneo_s,2,01/29/2025,23:24:51,12.0,24.0,S,Veggie,The Mediterranean Pizza,Spinach|Artichokes|Kalamata Olives|Sun-dried Tomatoes|Feta Cheese|Plum Tomatoes|Red Onions,60|5|36|61|24|49|53
1226,394,1bf35f99-4627-4c80-a5f8-0797538eaf54,ital_veggie_m,3,01/29/2025,23:24:51,16.75,50.25,M,Veggie,The Italian Vegetables Pizza,Eggplant|Artichokes|Tomatoes|Zucchini|Red Peppers|Garlic|Pesto Sauce,23|5|64|65|54|27|47
1227,394,1bf35f99-4627-4c80-a5f8-0797538eaf54,ital_cpcllo_m,3,01/29/2025,23:24:51,16.0,48.0,M,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
1228,395,5a494686-1533-4188-a1f3-f1ef112c74d8,ital_supr_s,2,01/29/2025,22:53:49,12.5,25.0,S,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
1229,396,4ba45839-9bf9-4071-b1ca-52719a49c9fa,prsc_argla_m,1,01/29/2025,01:19:44,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Prosciutto di San Daniele|Arugula|Mozzarella Cheese,51|6|38
1230,396,4ba45839-9bf9-4071-b1ca-52719a49c9fa,peppr_salami_s,2,01/29/2025,01:19:44,12.5,25.0,S,Supreme,The Pepper Salami Pizza,Genoa Salami|Capocollo|Pepperoni|Tomatoes|Asiago Cheese|Garlic,28|15|46|64|7|27
1231,396,4ba45839-9bf9-4071-b1ca-52719a49c9fa,napolitana_l,2,01/29/2025,01:19:44,20.5,41.0,L,Classic,The Napolitana Pizza,Tomatoes|Anchovies|Green Olives|Red Onions|Garlic,64|3|32|53|27
1232,396,4ba45839-9bf9-4071-b1ca-52719a49c9fa,ital_veggie_s,1,01/29/2025,01:19:44,12.75,12.75,S,Veggie,The Italian Vegetables Pizza,Eggplant|Artichokes|Tomatoes|Zucchini|Red Peppers|Garlic|Pesto Sauce,23|5|64|65|54|27|47
1233,397,b6facde0-f955-4378-9c22-dae95f104dd6,veggie_veg_s,1,01/29/2025,09:27:42,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza,Mushrooms|Tomatoes|Red Peppers|Green Peppers|Red Onions|Zucchini|Spinach|Garlic,39|64|54|33|53|65|60|27
1234,397,b6facde0-f955-4378-9c22-dae95f104dd6,spin_pesto_l,1,01/29/2025,09:27:42,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Spinach|Artichokes|Tomatoes|Sun-dried Tomatoes|Garlic|Pesto Sauce,60|5|64|61|27|47
1235,397,b6facde0-f955-4378-9c22-dae95f104dd6,green_garden_s,2,01/29/2025,09:27:42,12.0,24.0,S,Veggie,The Green Garden Pizza,Spinach|Mushrooms|Tomatoes|Green Olives|Feta Cheese,60|39|64|32|24
1236,397,b6facde0-f955-4378-9c22-dae95f104dd6,bbq_ckn_l,1,01/29/2025,09:27:42,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Barbecued Chicken|Red Peppers|Green Peppers|Tomatoes|Red Onions|Barbecue Sauce,10|54|33|64|53|9
1237,398,f3feb7f9-9069-4fd7-be91-3800d1307935,hawaiian_m,2,01/29/2025,10:51:34,13.25,26.5,M,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
1238,399,d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,ital_supr_m,3,01/30/2025,04:10:25,16.5,49.5,M,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
1239,399,d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,veggie_veg_s,2,01/30/2025,04:10:25,12.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza,Mushrooms|Tomatoes|Red Peppers|Green Peppers|Red Onions|Zucchini|Spinach|Garlic,39|64|54|33|53|65|60|27
1240,399,d477b62b-46ba-4eaa-a26a-8e3d43ea5a28,napolitana_m,3,01/30/2025,04:10:25,16.0,48.0,M,Classic,The Napolitana Pizza,Tomatoes|Anchovies|Green Olives|Red Onions|Garlic,64|3|32|53|27
1241,400,559f656f-77bc-46e7-82fc-841f324ac843,pepperoni_l,2,01/30/2025,11:43:43,15.25,30.5,L,Classic,The Pepperoni Pizza,Mozzarella Cheese|Pepperoni,38|46
1242,400,559f656f-77bc-46e7-82fc-841f324ac843,peppr_salami_l,2,01/30/2025,11:43:43,20.75,41.5,L,Supreme,The Pepper Salami Pizza,Genoa Salami|Capocollo|Pepperoni|Tomatoes|Asiago Cheese|Garlic,28|15|46|64|7|27
1243,400,559f656f-77bc-46e7-82fc-841f324ac843,four_cheese_l,2,01/30/2025,11:43:43,17.95,35.9,L,Veggie,The Four Cheese Pizza,Ricotta Cheese|Gorgonzola Piccante Cheese|Mozzarella Cheese|Parmigiano Reggiano Cheese|Garlic,55|30|38|43|27
1244,400,559f656f-77bc-46e7-82fc-841f324ac843,thai_ckn_s,3,01/30/2025,11:43:43,12.75,38.25,S,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
1245,401,57ab8cc0-e1a6-4b36-8a5e-a0dd7ccc91f6,classic_dlx_m,2,01/30/2025,20:31:59,16.0,32.0,M,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
1246,402,54c7fff7-8475-4ccd-a380-7e8187501723,southw_ckn_m,2,01/30/2025,19:26:08,16.75,33.5,M,Chicken,The Southwest Chicken Pizza,Chicken|Tomatoes|Red Peppers|Red Onions|Jalapeno Peppers|Corn|Cilantro|Chipotle Sauce,17|64|54|53|35|22|20|18
1247,402,54c7fff7-8475-4ccd-a380-7e8187501723,thai_ckn_l,3,01/30/2025,19:26:08,20.75,62.25,L,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
1248,402,54c7fff7-8475-4ccd-a380-7e8187501723,the_greek_xxl,2,01/30/2025,19:26:08,35.95,71.9,XXL,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
1249,402,54c7fff7-8475-4ccd-a380-7e8187501723,big_meat_s,1,01/30/2025,19:26:08,12.0,12.0,S,Classic,The Big Meat Pizza,Bacon|Pepperoni|Italian Sausage|Chorizo Sausage,8|46|34|19
1250,403,36a67862-c274-4c37-8e93-e35de23c5f75,pepperoni_m,2,01/30/2025,01:27:12,12.5,25.0,M,Classic,The Pepperoni Pizza,Mozzarella Cheese|Pepperoni,38|46
1251,403,36a67862-c274-4c37-8e93-e35de23c5f75,hawaiian_l,2,01/30/2025,01:27:12,16.5,33.0,L,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
1252,403,36a67862-c274-4c37-8e93-e35de23c5f75,ckn_pesto_s,2,01/30/2025,01:27:12,12.75,25.5,S,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
1253,403,36a67862-c274-4c37-8e93-e35de23c5f75,thai_ckn_m,2,01/30/2025,01:27:12,16.75,33.5,M,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
1254,404,7c30adb5-2c37-464c-9fa5-d60fe58ab9a0,spicy_ital_m,1,01/30/2025,13:47:05,16.5,16.5,M,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
1255,404,7c30adb5-2c37-464c-9fa5-d60fe58ab9a0,ckn_alfredo_l,3,01/30/2025,13:47:05,20.75,62.25,L,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
1256,405,7bfeca78-8e06-4644-9d0b-1470c32aa9e7,ital_cpcllo_s,3,01/30/2025,05:39:31,12.0,36.0,S,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
1257,405,7bfeca78-8e06-4644-9d0b-1470c32aa9e7,sicilian_m,1,01/30/2025,05:39:31,16.25,16.25,M,Supreme,The Sicilian Pizza,Coarse Sicilian Salami|Tomatoes|Green Olives|Luganega Sausage|Onions|Garlic,21|64|32|37|40|27
1258,405,7bfeca78-8e06-4644-9d0b-1470c32aa9e7,green_garden_m,2,01/30/2025,05:39:31,16.0,32.0,M,Veggie,The Green Garden Pizza,Spinach|Mushrooms|Tomatoes|Green Olives|Feta Cheese,60|39|64|32|24
1259,405,7bfeca78-8e06-4644-9d0b-1470c32aa9e7,spicy_ital_m,3,01/30/2025,05:39:31,16.5,49.5,M,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
1260,406,0e105436-465e-4326-94d3-f6a0e7051725,spicy_ital_l,3,01/30/2025,01:37:32,20.75,62.25,L,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
1261,406,0e105436-465e-4326-94d3-f6a0e7051725,four_cheese_m,2,01/30/2025,01:37:32,14.75,29.5,M,Veggie,The Four Cheese Pizza,Ricotta Cheese|Gorgonzola Piccante Cheese|Mozzarella Cheese|Parmigiano Reggiano Cheese|Garlic,55|30|38|43|27
1262,406,0e105436-465e-4326-94d3-f6a0e7051725,soppressata_l,3,01/30/2025,01:37:32,20.75,62.25,L,Supreme,The Soppressata Pizza,Soppressata Salami|Fontina Cheese|Mozzarella Cheese|Mushrooms|Garlic,59|25|38|39|27
1263,406,0e105436-465e-4326-94d3-f6a0e7051725,ckn_alfredo_s,3,01/30/2025,01:37:32,12.75,38.25,S,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
1264,407,7d0a9ece-1d73-43ea-98e7-8bbe21e890ec,the_greek_xxl,3,01/30/2025,07:59:13,35.95,107.85,XXL,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
1265,408,35bb651c-499f-433f-b5af-b793b285e727,brie_carre_s,3,01/30/2025,00:48:08,23.65,70.95,S,Supreme,The Brie Carre Pizza,Brie Carre Cheese|Prosciutto|Caramelized Onions|Pears|Thyme|Garlic,13|50|16|44|63|27
1266,408,35bb651c-499f-433f-b5af-b793b285e727,green_garden_l,1,01/30/2025,00:48:08,20.25,20.25,L,Veggie,The Green Garden Pizza,Spinach|Mushrooms|Tomatoes|Green Olives|Feta Cheese,60|39|64|32|24
1267,408,35bb651c-499f-433f-b5af-b793b285e727,ital_cpcllo_m,1,01/30/2025,00:48:08,16.0,16.0,M,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
1268,409,a768163c-0781-430b-8703-ce1ce473c762,four_cheese_m,3,01/30/2025,15:37:14,14.75,44.25,M,Veggie,The Four Cheese Pizza,Ricotta Cheese|Gorgonzola Piccante Cheese|Mozzarella Cheese|Parmigiano Reggiano Cheese|Garlic,55|30|38|43|27
1269,409,a768163c-0781-430b-8703-ce1ce473c762,sicilian_s,2,01/30/2025,15:37:14,12.25,24.5,S,Supreme,The Sicilian Pizza,Coarse Sicilian Salami|Tomatoes|Green Olives|Luganega Sausage|Onions|Garlic,21|64|32|37|40|27
1270,409,a768163c-0781-430b-8703-ce1ce473c762,ital_cpcllo_m,3,01/30/2025,15:37:14,16.0,48.0,M,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
1271,409,a768163c-0781-430b-8703-ce1ce473c762,thai_ckn_s,2,01/30/2025,15:37:14,12.75,25.5,S,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
1272,409,a768163c-0781-430b-8703-ce1ce473c762,ital_cpcllo_l,2,01/30/2025,15:37:14,20.5,41.0,L,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
1273,410,a4c57aeb-c65a-4a1c-954e-acc7a7ba7c74,mexicana_l,2,01/30/2025,07:15:12,20.25,40.5,L,Veggie,The Mexicana Pizza,Tomatoes|Red Peppers|Jalapeno Peppers|Red Onions|Cilantro|Corn|Chipotle Sauce|Garlic,64|54|35|53|20|22|18|27
1274,410,a4c57aeb-c65a-4a1c-954e-acc7a7ba7c74,the_greek_xxl,2,01/30/2025,07:15:12,35.95,71.9,XXL,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
1275,410,a4c57aeb-c65a-4a1c-954e-acc7a7ba7c74,ckn_alfredo_l,3,01/30/2025,07:15:12,20.75,62.25,L,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
1276,411,b098735f-f684-42c1-9084-6893a8eb1a71,spinach_supr_l,2,01/30/2025,18:55:24,20.75,41.5,L,Supreme,The Spinach Supreme Pizza,Spinach|Red Onions|Pepperoni|Tomatoes|Artichokes|Kalamata Olives|Garlic|Asiago Cheese,60|53|46|64|5|36|27|7
1277,411,b098735f-f684-42c1-9084-6893a8eb1a71,ckn_alfredo_m,3,01/30/2025,18:55:24,16.75,50.25,M,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
1278,411,b098735f-f684-42c1-9084-6893a8eb1a71,mediterraneo_s,2,01/30/2025,18:55:24,12.0,24.0,S,Veggie,The Mediterranean Pizza,Spinach|Artichokes|Kalamata Olives|Sun-dried Tomatoes|Feta Cheese|Plum Tomatoes|Red Onions,60|5|36|61|24|49|53
1279,411,b098735f-f684-42c1-9084-6893a8eb1a71,mexicana_l,1,01/30/2025,18:55:24,20.25,20.25,L,Veggie,The Mexicana Pizza,Tomatoes|Red Peppers|Jalapeno Peppers|Red Onions|Cilantro|Corn|Chipotle Sauce|Garlic,64|54|35|53|20|22|18|27
1280,412,748db0ca-899a-4da8-8177-2fa1ec2a9302,thai_ckn_s,3,01/30/2025,16:46:46,12.75,38.25,S,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
1281,412,748db0ca-899a-4da8-8177-2fa1ec2a9302,southw_ckn_s,2,01/30/2025,16:46:46,12.75,25.5,S,Chicken,The Southwest Chicken Pizza,Chicken|Tomatoes|Red Peppers|Red Onions|Jalapeno Peppers|Corn|Cilantro|Chipotle Sauce,17|64|54|53|35|22|20|18
1282,412,748db0ca-899a-4da8-8177-2fa1ec2a9302,spicy_ital_l,3,01/30/2025,16:46:46,20.75,62.25,L,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
1283,413,8678daa5-37e5-4e54-8c81-551df8fb8c0a,spinach_fet_s,3,01/30/2025,17:14:28,12.0,36.0,S,Veggie,The Spinach and Feta Pizza,Spinach|Mushrooms|Red Onions|Feta Cheese|Garlic,60|39|53|24|27
1284,413,8678daa5-37e5-4e54-8c81-551df8fb8c0a,hawaiian_l,1,01/30/2025,17:14:28,16.5,16.5,L,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
1285,413,8678daa5-37e5-4e54-8c81-551df8fb8c0a,ital_cpcllo_m,2,01/30/2025,17:14:28,16.0,32.0,M,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
1286,413,8678daa5-37e5-4e54-8c81-551df8fb8c0a,four_cheese_l,1,01/30/2025,17:14:28,17.95,17.95,L,Veggie,The Four Cheese Pizza,Ricotta Cheese|Gorgonzola Piccante Cheese|Mozzarella Cheese|Parmigiano Reggiano Cheese|Garlic,55|30|38|43|27
1287,413,8678daa5-37e5-4e54-8c81-551df8fb8c0a,bbq_ckn_m,2,01/30/2025,17:14:28,16.75,33.5,M,Chicken,The Barbecue Chicken Pizza,Barbecued Chicken|Red Peppers|Green Peppers|Tomatoes|Red Onions|Barbecue Sauce,10|54|33|64|53|9
1288,414,ddd9ed38-6351-4568-b08c-8f6c92cb84a8,ital_veggie_s,2,01/30/2025,07:49:49,12.75,25.5,S,Veggie,The Italian Vegetables Pizza,Eggplant|Artichokes|Tomatoes|Zucchini|Red Peppers|Garlic|Pesto Sauce,23|5|64|65|54|27|47
1289,414,ddd9ed38-6351-4568-b08c-8f6c92cb84a8,southw_ckn_s,2,01/30/2025,07:49:49,12.75,25.5,S,Chicken,The Southwest Chicken Pizza,Chicken|Tomatoes|Red Peppers|Red Onions|Jalapeno Peppers|Corn|Cilantro|Chipotle Sauce,17|64|54|53|35|22|20|18
1290,415,da99a502-cd94-442b-9f78-273837b50de3,veggie_veg_l,2,01/30/2025,23:38:19,20.25,40.5,L,Veggie,The Vegetables + Vegetables Pizza,Mushrooms|Tomatoes|Red Peppers|Green Peppers|Red Onions|Zucchini|Spinach|Garlic,39|64|54|33|53|65|60|27
1291,415,da99a502-cd94-442b-9f78-273837b50de3,ital_veggie_s,3,01/30/2025,23:38:19,12.75,38.25,S,Veggie,The Italian Vegetables Pizza,Eggplant|Artichokes|Tomatoes|Zucchini|Red Peppers|Garlic|Pesto Sauce,23|5|64|65|54|27|47
1292,415,da99a502-cd94-442b-9f78-273837b50de3,ital_supr_s,3,01/30/2025,23:38:19,12.5,37.5,S,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
1293,415,da99a502-cd94-442b-9f78-273837b50de3,peppr_salami_s,3,01/30/2025,23:38:19,12.5,37.5,S,Supreme,The Pepper Salami Pizza,Genoa Salami|Capocollo|Pepperoni|Tomatoes|Asiago Cheese|Garlic,28|15|46|64|7|27
1294,416,3d0fd916-f8d9-4f59-9d2f-75d16ed75c58,spinach_fet_l,2,01/30/2025,03:41:01,20.25,40.5,L,Veggie,The Spinach and Feta Pizza,Spinach|Mushrooms|Red Onions|Feta Cheese|Garlic,60|39|53|24|27
